Title: MALT90 Kinematic Distances to Dense Molecular Clumps 
Authors: Whitaker J.S., Jackson J.M., Rathborne J.M., Foster J.B., 
         Contreras Y., Sanhueza P., Stephens I.W., Longmore S.N. 
Table: Results of the kinematic distance analysis
http://iopscience.iop.org/1538-3881/154/4/140/suppdata/ajaa86adt1_mrt.txt
================================================================================
Byte-by-byte Description of file: ajaa86adt1_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units   Label Explanations
--------------------------------------------------------------------------------
   1- 20 A20    ---     Name  Clump name
  21- 29 F9.3   deg     GLON  Galactic longitude
  30- 37 F8.3   deg     GLAT  Galactic latitude
  38- 46 F9.2   km/s    Rvel  Radial velocity
  47- 55 F9.2   km/s    Tvel  Tangent velocity
  56- 61 F6.2   kpc     Rgal  Galactocentric radius
  62- 67 F6.2   kpc     Kdt   Kinematic distance to tangent point
  68- 73 F6.2   kpc     Kdn   Near kinematic distance
  74- 79 F6.2   kpc   b_Kdn   Lower boundary range to Kdn
  80- 85 F6.2   kpc   B_Kdn   Upper boundary range to Kdn 
  86- 91 F6.2   kpc     Kdf   Far kinematic distance
  92- 97 F6.2   kpc   b_Kdf   Lower boundary range to Kdf
  98-103 F6.2   kpc   B_Kdf   Upper boundary range to Kdf
 104-109 F6.2   ---     PHISA Probability of a HISA absoprtion dip
 110-118 F9.2   km/s    Mabsv Minimum velocity of significant absorption
 119-122 I4     ---     Dcode Analysis process flag (1)
 123-127 A5     ---     Dflag Kinematic distance ambiguity resolution flag (1)
 128-131 I4     ---     Dqual Integer flag for near/far ambiguity resolution (2)
 132-138 F7.2   kpc     Dbest Best guess for kinematic distance
 139-145 F7.2   kpc   b_Dbest Lower boundary range to Dbest
 146-152 F7.2   kpc   B_Dbest Upper boundary range to Dbest
--------------------------------------------------------------------------------
Note (1): Dcode and Dflag = explanation.
    -1 and IM = off-sign velocity that is impossible in this rotation model.
     1 and FO = velocity is off-sign but possible in rotation model; 
                kd beyond solar circle.
     2 and BT = velocity is beyond tangent velocity; kdn=kdf=kdt
    11 and N  = low continuum; highish HISA probability, near favored.
    12 and F  = low continuum; lowish HISA probability, far favored.
    21 and N  = significant continuum; absorption near source velocity, 
                near favored; single-velocity group.
    22 and N  = significant continuum; absorption near source velocity,
                near favored; multiple-velocity group, possible confusion.
    23 and F  = significant continuum; absorption near tangent velocity, 
                far favored; single-velocity group.
    24 and F  = significant continuum; absorption near tangent velocity, 
                far favored; multiple-velocity group, possible confusion.
Note (2): From 0 to 9 where a larger value indicating higher confidence in the 
          reliability of the near/far distance resolution. We consider the 
          ambiguity resolution for sources with dqual less than 4 to be dubious.
--------------------------------------------------------------------------------    
Name GLON      GLAT Rvel      Tvel Rgal Kdt  Kdn  b_Kdn  B_Kdn    Kdf  b_Kdf  B_Kdf  PHISA Mabsv Dcode Dflag Dqual Dbest b_Dbest  B_Dbest 
AGAL321.126-00.266_S  321.126  -0.266    15.68   -79.11  9.62  6.62 -9.99  0.00 -9.99 14.62 13.97 15.33  0.00   -60.18   1   FO   9  14.62  13.97  15.33
AGAL321.148-00.544_S  321.148  -0.544   -60.31   -79.17  5.86  6.62  4.20  3.71  4.75  9.04  8.49  9.53  0.00   -70.90  21    N   7   4.20   3.71   4.75
AGAL321.148-00.531_S  321.148  -0.531   -62.98   -79.17  5.78  6.62  4.40  3.89  4.99  8.84  8.24  9.35  0.20   -71.73  21    N   8   4.40   3.89   4.99
AGAL321.193+01.312_S  321.193   1.312   -39.87   -79.30  6.55  6.62  2.82  2.36  3.27 10.43  9.97 10.89  0.00   -44.52  12    F   6  10.43   9.97  10.89
AGAL321.379-00.301_S  321.379  -0.301   -57.78   -79.83  5.92  6.64  4.00  3.53  4.52  9.28  8.76  9.75  0.00    -5.77  12    F   6   9.28   8.76   9.75
AGAL321.651-00.022_S  321.651  -0.022   -29.75   -80.61  6.94  6.67  2.15  1.68  2.61 11.18 10.72 11.65  0.29   -72.55  12    F   4  11.18  10.72  11.65
AGAL321.703+01.171_S  321.703   1.171   -40.17   -80.76  6.52  6.67  2.83  2.38  3.28 10.51 10.06 10.97  0.54   -46.17  21    N   7   2.83   2.38   3.28
AGAL321.708+00.059_S  321.708   0.059   -32.79   -80.77  6.81  6.67  2.35  1.89  2.81 10.99 10.54 11.45  0.90   -76.67  11    N   4   2.35   1.89   2.81
AGAL321.719+01.176_S  321.719   1.176   -41.18   -80.80  6.48  6.67  2.89  2.44  3.35 10.45 10.00 10.90  0.84   -77.50  23    F   9  10.45  10.00  10.90
AGAL321.724+00.062_S  321.724   0.062   -32.05   -80.82  6.84  6.67  2.30  1.84  2.76 11.04 10.59 11.51  0.89   -77.50  11    N   3   2.30   1.84   2.76
AGAL321.738-00.664_S  321.738  -0.664   -71.02   -80.86  5.52  6.67  5.01  4.43  5.80  8.34  7.54  8.91  0.74     1.65  11    N   4   5.01   4.43   5.80
AGAL321.756+00.031_S  321.756   0.031   -32.54   -80.91  6.82  6.68  2.34  1.87  2.79 11.02 10.56 11.48  0.74   -80.79  11    N   4   2.34   1.87   2.79
AGAL321.896-00.002_S  321.896  -0.002   -32.15   -81.31  6.83  6.69  2.31  1.85  2.76 11.07 10.61 11.53  0.95   -42.87  11    N   5   2.31   1.85   2.76
AGAL321.904-00.016_S  321.904  -0.016   -31.79   -81.33  6.85  6.69  2.29  1.82  2.74 11.09 10.64 11.56  0.95   -43.69  11    N   5   2.29   1.82   2.74
AGAL321.926-00.017_S  321.926  -0.017   -32.30   -81.40  6.83  6.69  2.32  1.86  2.77 11.06 10.61 11.53  0.96   -44.52  11    N   6   2.32   1.86   2.77
AGAL321.934-00.006_S  321.934  -0.006   -32.97   -81.42  6.80  6.69  2.36  1.90  2.81 11.02 10.57 11.48  0.75   -45.34  11    N   2   2.36   1.90   2.81
AGAL321.953+00.011_S  321.953   0.011   -31.76   -81.47  6.85  6.69  2.28  1.82  2.74 11.10 10.65 11.57  0.67   -46.99  11    N   1   2.28   1.82   2.74
AGAL322.136+00.641_S  322.136   0.641   -56.68   -82.00  5.93  6.71  3.89  3.44  4.38  9.53  9.04  9.99  0.96   -60.18  21    N   8   3.89   3.44   4.38
AGAL322.158+00.636_S  322.158   0.636   -56.41   -82.06  5.94  6.71  3.88  3.42  4.36  9.55  9.07 10.01  0.96   -61.83  21    N   8   3.88   3.42   4.36
AGAL322.164+00.622_S  322.164   0.622   -54.39   -82.08  6.00  6.71  3.74  3.29  4.22  9.68  9.21 10.14  0.96   -61.83  21    N   8   3.74   3.29   4.22
AGAL322.382+00.532_S  322.382   0.532   -53.98   -82.71  6.01  6.73  3.71  3.26  4.18  9.76  9.29 10.21  0.64   -42.87  11    N   2   3.71   3.26   4.18
AGAL322.521+00.636_S  322.521   0.636   -55.48   -83.11  5.95  6.75  3.80  3.35  4.27  9.69  9.22 10.14  0.62   -61.01  11    N   3   3.80   3.35   4.27
AGAL322.704-00.331_S  322.704  -0.331   -15.64   -83.64  7.59  6.76  1.19  0.68  1.68 12.33 11.84 12.84  0.00   -93.16  23    F   6  12.33  11.84  12.84
AGAL322.897+00.006_S  322.897   0.006   -27.54   -84.21  7.00  6.78  2.01  1.54  2.46 11.55 11.10 12.02  0.24   -93.99  12    F   4  11.55  11.10  12.02
AGAL323.171+00.139_S  323.171   0.139   -66.15   -85.00  5.60  6.80  4.49  4.02  5.02  9.12  8.59  9.59  0.00   -53.59  12    F   7   9.12   8.59   9.59
AGAL323.192+00.154_S  323.192   0.154   -65.63   -85.06  5.61  6.81  4.45  3.98  4.97  9.16  8.64  9.63  0.59   -66.78  11    N   3   4.45   3.98   4.97
AGAL323.444+00.096_S  323.444   0.096   -65.71   -85.80  5.60  6.83  4.44  3.98  4.96  9.21  8.70  9.68  0.69   -74.20  21    N   5   4.44   3.98   4.96
AGAL323.459-00.079_S  323.459  -0.079   -68.28   -85.85  5.52  6.83  4.62  4.14  5.16  9.03  8.49  9.51  0.34   -70.90  12    F   2   9.03   8.49   9.51
AGAL323.727-00.279_S  323.727  -0.279   -48.81   -86.63  6.13  6.85  3.35  2.92  3.79 10.35  9.92 10.79  0.83   -84.92  11    N   3   3.35   2.92   3.79
AGAL323.741-00.264_S  323.741  -0.264   -49.04   -86.67  6.12  6.85  3.37  2.93  3.80 10.34  9.91 10.77  0.92   -84.09  11    N   6   3.37   2.93   3.80
AGAL323.799+00.017_S  323.799   0.017   -58.85   -86.84  5.79  6.86  3.98  3.54  4.43  9.74  9.28 10.18  0.00   -71.72  21    N   5   3.98   3.54   4.43
AGAL323.801+00.004_S  323.801   0.004   -58.86   -86.85  5.79  6.86  3.98  3.54  4.43  9.74  9.28 10.18  0.00   -72.55  21    N   4   3.98   3.54   4.43
AGAL323.816+00.001_S  323.816   0.001   -58.85   -86.89  5.79  6.86  3.98  3.54  4.43  9.75  9.29 10.18  0.31   -73.37  21    N   4   3.98   3.54   4.43
AGAL323.819+00.027_S  323.819   0.027   -58.76   -86.90  5.79  6.86  3.97  3.53  4.43  9.75  9.29 10.19  0.00   -72.55  21    N   5   3.97   3.53   4.43
AGAL323.959+00.052_S  323.959   0.052   -57.60   -87.31  5.82  6.87  3.89  3.46  4.34  9.85  9.40 10.29  0.00   -44.52  12    F   7   9.85   9.40  10.29
AGAL323.984+00.071_S  323.984   0.071   -58.00   -87.39  5.81  6.88  3.92  3.48  4.37  9.83  9.38 10.27  0.49   -60.18  12    F   2   9.83   9.38  10.27
AGAL324.094-00.114_S  324.094  -0.114   -50.30   -87.71  6.06  6.88  3.44  3.01  3.87 10.33  9.90 10.76  0.16    24.73  12    F   2  10.33   9.90  10.76
AGAL324.113+00.436_S  324.113   0.436   -52.12   -87.77  6.00  6.89  3.55  3.12  3.98 10.22  9.79 10.65  0.36    -8.24  12    F   3  10.22   9.79  10.65
AGAL324.161+00.229_S  324.161   0.229   -83.03   -87.91  5.09  6.89  5.80  5.14  6.89  7.98  6.89  8.64  0.79   -75.85  21    N   8   5.80   5.14   6.89
AGAL324.161+00.264_S  324.161   0.264   -84.72   -87.91  5.05  6.89  6.01  5.28  6.89  7.77  6.89  8.50  0.00   -73.37  21    N   7   6.01   5.28   6.89
AGAL324.186+00.406_S  324.186   0.406   -54.00   -87.98  5.93  6.89  3.66  3.24  4.10 10.12  9.69 10.55  0.59   199.00  11    N   3   3.66   3.24   4.10
AGAL324.201+00.121_S  324.201   0.121   -88.31   -88.03  4.97  6.89  6.89  5.61  6.89  6.89  6.89  8.18  0.96   -94.81   2   BT   7   6.89   6.89   8.18
AGAL324.393-00.412_S  324.393  -0.412   -61.28   -88.60  5.69  6.91  4.11  3.68  4.56  9.71  9.26 10.14  0.64   -82.44  11    N   3   4.11   3.68   4.56
AGAL324.718+00.341_S  324.718   0.341   -52.47   -89.56  5.96  6.94  3.56  3.14  3.99 10.31  9.89 10.74  0.76   -44.52  11    N   5   3.56   3.14   3.99
AGAL324.923-00.569_S  324.923  -0.569   -74.35   -90.17  5.28  6.96  4.95  4.48  5.50  8.97  8.42  9.44  0.96   -75.85  21    N   5   4.95   4.48   5.50
AGAL325.124+00.026_S  325.124   0.026   -61.23   -90.77  5.65  6.97  4.09  3.66  4.52  9.86  9.42 10.28  0.08   -93.16  12    F   5   9.86   9.42  10.28
AGAL325.124+00.034_S  325.124   0.034   -61.33   -90.77  5.65  6.97  4.09  3.67  4.53  9.86  9.42 10.28  0.27   -93.16  12    F   3   9.86   9.42  10.28
AGAL325.194-00.084_A  325.194  -0.084   -62.14   -90.98  5.62  6.98  4.14  3.72  4.58  9.82  9.38 10.24  0.42   -97.28  12    F   1   9.82   9.38  10.24
AGAL325.194-00.084_B  325.194  -0.084   -78.41   -90.98  5.16  6.98  5.22  4.73  5.84  8.74  8.12  9.23  0.91   -97.28  11    N   5   5.22   4.73   5.84
AGAL325.514+00.414_S  325.514   0.414   -46.39   -91.93  6.14  7.01  3.19  2.77  3.61 10.82 10.40 11.24  0.55   -18.96  11    N   2   3.19   2.77   3.61
AGAL326.267-00.486_S  326.267  -0.486   -60.36   -94.20  5.62  7.07  4.01  3.60  4.42 10.13  9.71 10.54  0.00   -65.13  12    F   7  10.13   9.71  10.54
AGAL326.282-00.592_S  326.282  -0.592   -61.59   -94.24  5.58  7.07  4.08  3.67  4.50 10.06  9.64 10.47  0.57    20.61  11    N   3   4.08   3.67   4.50
AGAL326.294-00.382_S  326.294  -0.382   -71.68   -94.28  5.28  7.07  4.69  4.26  5.14  9.45  9.00  9.88  0.69   -72.55  21    N   5   4.69   4.26   5.14
AGAL326.322-00.394_S  326.322  -0.394   -72.53   -94.36  5.26  7.07  4.74  4.31  5.20  9.41  8.95  9.83  0.59   -65.95  21    N   5   4.74   4.31   5.20
AGAL326.341+00.504_S  326.341   0.504   -95.01   -94.42  4.70  7.07  7.07  5.88  7.07  7.07  7.07  8.27  0.80  -102.23   2   BT   7   7.07   7.07   8.27
AGAL326.391+00.937_S  326.391   0.937   -41.47   -94.57  6.29  7.08  2.90  2.48  3.32 11.25 10.84 11.68  0.57   -93.16  11    N   2   2.90   2.48   3.32
AGAL326.407+00.927_S  326.407   0.927   -42.07   -94.62  6.27  7.08  2.94  2.52  3.35 11.22 10.81 11.64  0.40   -93.16  23    F   6  11.22  10.81  11.64
AGAL326.409+00.897_S  326.409   0.897   -41.19   -94.63  6.30  7.08  2.89  2.46  3.30 11.27 10.86 11.70  0.72   -99.76  23    F   8  11.27  10.86  11.70
AGAL326.432+00.916_S  326.432   0.916   -41.87   -94.70  6.27  7.08  2.93  2.50  3.34 11.24 10.82 11.66  0.96   -46.17  21    N   9   2.93   2.50   3.34
AGAL326.446+00.907_S  326.446   0.907   -41.49   -94.74  6.29  7.08  2.91  2.48  3.32 11.26 10.85 11.69  0.96   -46.99  21    N   9   2.91   2.48   3.32
AGAL326.449-00.749_S  326.449  -0.749   -66.20   -94.75  5.44  7.08  4.35  3.94  4.78  9.82  9.39 10.23  0.68   -84.92  11    N   4   4.35   3.94   4.78
AGAL326.472-00.377_S  326.472  -0.377   -54.60   -94.82  5.80  7.09  3.67  3.27  4.08 10.50 10.09 10.90  0.37    -3.30  21    N   5   3.67   3.27   4.08
AGAL326.472+00.889_S  326.472   0.889   -40.30   -94.82  6.33  7.09  2.84  2.41  3.25 11.34 10.92 11.76  0.88   -98.11  23    F   8  11.34  10.92  11.76
AGAL326.474+00.702_S  326.474   0.702   -40.99   -94.82  6.31  7.09  2.88  2.45  3.29 11.29 10.88 11.72  0.24   -60.18  12    F   5  11.29  10.88  11.72
AGAL326.476+00.911_S  326.476   0.911   -40.66   -94.83  6.32  7.09  2.86  2.43  3.27 11.31 10.90 11.74  0.96   -96.46  23    F   9  11.31  10.90  11.74
AGAL326.491+00.882_S  326.491   0.882   -39.92   -94.87  6.35  7.09  2.81  2.38  3.23 11.36 10.95 11.79  0.34   -95.63  12    F   1  11.36  10.95  11.79
AGAL326.494-00.224_S  326.494  -0.224   -66.14   -94.88  5.43  7.09  4.35  3.94  4.77  9.83  9.41 10.24  0.36   -14.01  12    F   2   9.83   9.41  10.24
AGAL326.494+00.682_S  326.494   0.682   -41.34   -94.88  6.29  7.09  2.90  2.47  3.31 11.28 10.86 11.70  0.29   -58.53  12    F   2  11.28  10.86  11.70
AGAL326.544+00.169_S  326.544   0.169   -74.74   -95.03  5.19  7.09  4.87  4.44  5.34  9.32  8.84  9.74  0.58   -95.63  11    N   2   4.87   4.44   5.34
AGAL326.566+00.124_S  326.566   0.124   -74.26   -95.10  5.20  7.09  4.84  4.41  5.30  9.35  8.88  9.78  0.14   199.00  12    F   6   9.35   8.88   9.78
AGAL326.567+00.197_S  326.567   0.197   -76.38   -95.10  5.14  7.09  4.97  4.54  5.46  9.22  8.73  9.65  0.57   -98.93  11    N   3   4.97   4.54   5.46
AGAL326.607+00.799_S  326.607   0.799   -37.37   -95.22  6.45  7.10  2.66  2.22  3.08 11.53 11.11 11.97  0.52   -56.88  11    N   1   2.66   2.22   3.08
AGAL326.626+00.834_S  326.626   0.834   -38.30   -95.28  6.41  7.10  2.72  2.28  3.13 11.48 11.06 11.91  0.85   -37.92  11    N   7   2.72   2.28   3.13
AGAL326.627+00.611_S  326.627   0.611   -40.11   -95.29  6.33  7.10  2.83  2.40  3.24 11.37 10.96 11.80  0.47   -51.94  21    N   8   2.83   2.40   3.24
AGAL326.632+00.532_S  326.632   0.532   -39.09   -95.30  6.38  7.10  2.76  2.33  3.18 11.43 11.02 11.86  0.00   -50.29  21    N   8   2.76   2.33   3.18
AGAL326.634+00.764_S  326.634   0.764   -37.52   -95.31  6.44  7.10  2.67  2.23  3.09 11.53 11.11 11.96  0.67   199.00  11    N   4   2.67   2.23   3.09
AGAL326.641+00.612_S  326.641   0.612   -39.49   -95.33  6.36  7.10  2.79  2.36  3.20 11.41 11.00 11.84  0.00   -51.94  21    N   8   2.79   2.36   3.20
AGAL326.647+00.749_S  326.647   0.749   -37.65   -95.35  6.43  7.10  2.68  2.24  3.10 11.52 11.10 11.96  0.76   -82.44  11    N   4   2.68   2.24   3.10
AGAL326.652+00.619_S  326.652   0.619   -38.98   -95.36  6.38  7.10  2.76  2.33  3.17 11.44 11.03 11.87  0.00   -51.94  21    N   8   2.76   2.33   3.17
AGAL326.654+00.487_S  326.654   0.487   -41.47   -95.37  6.28  7.10  2.91  2.48  3.32 11.29 10.88 11.72  0.04   -98.93  23    F   9  11.29  10.88  11.72
AGAL326.657+00.594_S  326.657   0.594   -39.25   -95.38  6.37  7.10  2.77  2.34  3.19 11.43 11.01 11.86  0.00   -52.76  21    N   8   2.77   2.34   3.19
AGAL326.661+00.519_S  326.661   0.519   -39.53   -95.39  6.36  7.10  2.79  2.36  3.21 11.41 11.00 11.84  0.00   -50.29  21    N   8   2.79   2.36   3.21
AGAL326.671+00.554_S  326.671   0.554   -40.27   -95.42  6.33  7.10  2.84  2.41  3.25 11.37 10.96 11.80  0.00   -49.47  21    N   9   2.84   2.41   3.25
AGAL326.681+00.564_S  326.681   0.564   -41.58   -95.45  6.27  7.10  2.91  2.49  3.33 11.29 10.88 11.72  0.00   -49.47  21    N   9   2.91   2.49   3.33
AGAL326.692+00.542_S  326.692   0.542   -39.44   -95.48  6.36  7.10  2.79  2.36  3.20 11.42 11.01 11.85  0.58   -50.29  21    N   8   2.79   2.36   3.20
AGAL326.719+00.552_S  326.719   0.552   -41.71   -95.56  6.27  7.11  2.92  2.50  3.33 11.29 10.88 11.71  0.00   -48.64  21    N   9   2.92   2.50   3.33
AGAL326.724+00.354_S  326.724   0.354   -41.41   -95.58  6.28  7.11  2.90  2.48  3.32 11.31 10.90 11.73  0.00   199.00  12    F   6  11.31  10.90  11.73
AGAL326.724+00.614_S  326.724   0.614   -41.63   -95.58  6.27  7.11  2.92  2.49  3.33 11.30 10.88 11.72  0.70   -51.94  21    N   8   2.92   2.49   3.33
AGAL326.737+00.594_S  326.737   0.594   -42.11   -95.62  6.25  7.11  2.95  2.52  3.36 11.27 10.86 11.69  0.89   -78.32  23    F   8  11.27  10.86  11.69
AGAL326.742+00.527_S  326.742   0.527   -41.46   -95.63  6.27  7.11  2.91  2.48  3.32 11.31 10.90 11.73  0.76  -100.58  23    F   9  11.31  10.90  11.73
AGAL326.751+00.536_S  326.751   0.536   -41.12   -95.66  6.29  7.11  2.89  2.46  3.30 11.33 10.92 11.75  0.91   -99.76  23    F   9  11.33  10.92  11.75
AGAL326.751+00.626_S  326.751   0.626   -41.32   -95.66  6.28  7.11  2.90  2.47  3.31 11.32 10.91 11.74  0.59   -93.98  23    F   9  11.32  10.91  11.74
AGAL326.752+00.604_S  326.752   0.604   -41.41   -95.66  6.28  7.11  2.90  2.48  3.32 11.31 10.90 11.74  0.84   -44.52  21    N   8   2.90   2.48   3.32
AGAL326.762+00.542_S  326.762   0.542   -41.03   -95.69  6.29  7.11  2.88  2.46  3.29 11.34 10.93 11.76  0.95   -99.76  23    F   9  11.34  10.93  11.76
AGAL326.774-00.126_S  326.774  -0.126   -56.27   -95.73  5.73  7.11  3.77  3.37  4.17 10.45 10.05 10.86  0.79   -58.53  21    N   6   3.77   3.37   4.17
AGAL326.781-00.242_S  326.781  -0.242   -65.31   -95.75  5.44  7.11  4.29  3.88  4.71  9.93  9.52 10.34  0.58    24.73  11    N   1   4.29   3.88   4.71
AGAL326.789-00.127_S  326.789  -0.127   -56.72   -95.78  5.72  7.11  3.79  3.39  4.20 10.43 10.03 10.83  0.91   -14.84  11    N   6   3.79   3.39   4.20
AGAL326.796+00.382_A  326.796   0.382   -21.17   -95.80  7.20  7.11  1.62  1.13  2.09 12.60 12.14 13.10  0.65   -62.66  22    N   5   1.62   1.13   2.09
AGAL326.796+00.382_B  326.796   0.382   -41.93   -95.80  6.25  7.11  2.94  2.51  3.35 11.29 10.88 11.71  0.76   -62.66  22    N   5   2.94   2.51   3.35
AGAL326.797+00.512_S  326.797   0.512   -41.78   -95.80  6.26  7.11  2.93  2.50  3.34 11.30 10.89 11.72  0.46   -99.76  23    F   6  11.30  10.89  11.72
AGAL326.807+00.384_A  326.807   0.384   -20.55   -95.83  7.23  7.11  1.58  1.08  2.05 12.65 12.18 13.15  0.75   -20.61  11    N   5   1.58   1.08   2.05
AGAL326.807+00.384_B  326.807   0.384   -41.94   -95.83  6.25  7.11  2.94  2.51  3.35 11.29 10.88 11.71  0.80   -20.61  11    N   3   2.94   2.51   3.35
AGAL326.859-00.677_S  326.859  -0.677   -66.74   -95.99  5.40  7.12  4.37  3.97  4.79  9.86  9.45 10.27  0.58   -69.25  21    N   5   4.37   3.97   4.79
AGAL326.859+00.074_S  326.859   0.074   -50.32   -95.99  5.93  7.12  3.43  3.02  3.83 10.81 10.41 11.22  0.40   -98.11  12    F   1  10.81  10.41  11.22
AGAL326.877-00.516_S  326.877  -0.516   -59.16   -96.04  5.63  7.12  3.93  3.53  4.34 10.30  9.90 10.71  0.20   199.00  12    F   3  10.30   9.90  10.71
AGAL326.879-00.679_S  326.879  -0.679   -68.11   -96.05  5.36  7.12  4.45  4.05  4.87  9.79  9.36 10.19  0.80    -6.59  21    N   4   4.45   4.05   4.87
AGAL326.881-00.107_S  326.881  -0.107   -46.70   -96.06  6.07  7.12  3.22  2.80  3.62 11.02 10.62 11.43  0.00   -67.60  21    N   7   3.22   2.80   3.62
AGAL326.902-00.096_S  326.902  -0.096   -46.01   -96.12  6.09  7.12  3.18  2.76  3.58 11.06 10.66 11.48  0.00  -105.53  23    F   9  11.06  10.66  11.48
AGAL326.919-00.306_S  326.919  -0.306   -45.89   -96.17  6.09  7.12  3.17  2.76  3.57 11.07 10.67 11.49  0.95   -45.34  11    N   4   3.17   2.76   3.57
AGAL326.931-01.087_S  326.931  -1.087   -51.29   -96.21  5.90  7.12  3.48  3.08  3.88 10.76 10.36 11.17  0.45   -55.24  12    F   1  10.76  10.36  11.17
AGAL326.932-00.312_S  326.932  -0.312   -45.12   -96.21  6.12  7.12  3.12  2.71  3.53 11.12 10.72 11.54  0.92   199.00  11    N   6   3.12   2.71   3.53
AGAL326.954-00.012_S  326.954  -0.012   -54.58   -96.28  5.78  7.12  3.67  3.27  4.07 10.58 10.18 10.98  0.94  -103.88  23    F   8  10.58  10.18  10.98
AGAL326.966-00.002_S  326.966  -0.002   -56.43   -96.31  5.72  7.13  3.78  3.38  4.18 10.48 10.07 10.88  0.96  -103.05  23    F   9  10.48  10.07  10.88
AGAL326.972-00.032_S  326.972  -0.032   -59.33   -96.33  5.62  7.13  3.94  3.54  4.34 10.31  9.91 10.71  0.95  -103.88  23    F   7  10.31   9.91  10.71
AGAL326.977-00.086_S  326.977  -0.086   -60.05   -96.35  5.60  7.13  3.98  3.58  4.39 10.27  9.87 10.67  0.96  -103.05  23    F   6  10.27   9.87  10.67
AGAL326.987-00.032_S  326.987  -0.032   -58.99   -96.38  5.63  7.13  3.92  3.52  4.32 10.33  9.93 10.73  0.96  -104.70  23    F   7  10.33   9.93  10.73
AGAL326.997-00.016_S  326.997  -0.016   -58.14   -96.41  5.66  7.13  3.87  3.47  4.28 10.38  9.98 10.78  0.96   -94.81  23    F   6  10.38   9.98  10.78
AGAL327.023-00.017_S  327.023  -0.017   -58.50   -96.49  5.65  7.13  3.89  3.49  4.30 10.37  9.97 10.77  0.94   -96.46  23    F   5  10.37   9.97  10.77
AGAL327.024-00.422_S  327.024  -0.422   -62.86   -96.49  5.51  7.13  4.14  3.74  4.55 10.12  9.71 10.52  0.66   199.00  11    N   3   4.14   3.74   4.55
AGAL327.049+00.031_S  327.049   0.031   -61.25   -96.57  5.56  7.13  4.05  3.65  4.45 10.21  9.81 10.61  0.85   -70.08  11    N   3   4.05   3.65   4.45
AGAL327.109+00.539_S  327.109   0.539   -81.46   -96.75  4.98  7.14  5.27  4.82  5.80  9.01  8.48  9.45  0.95   -84.92  11    N   5   5.27   4.82   5.80
AGAL327.116-00.294_S  327.116  -0.294   -58.93   -96.77  5.63  7.14  3.92  3.52  4.32 10.36  9.96 10.76  0.74   199.00  11    N   4   3.92   3.52   4.32
AGAL327.119+00.509_S  327.119   0.509   -82.69   -96.78  4.95  7.14  5.36  4.90  5.91  8.92  8.37  9.38  0.95  -106.35  11    N   4   5.36   4.90   5.91
AGAL327.128-00.269_S  327.128  -0.269   -62.17   -96.81  5.52  7.14  4.10  3.70  4.51 10.18  9.77 10.57  0.94  -101.40  11    N   3   4.10   3.70   4.51
AGAL327.146-00.329_S  327.146  -0.329   -58.20   -96.86  5.65  7.14  3.88  3.48  4.28 10.41 10.01 10.80  0.76   -75.02  11    N   2   3.88   3.48   4.28
AGAL327.161-00.339_S  327.161  -0.339   -59.89   -96.91  5.59  7.14  3.97  3.57  4.37 10.31  9.91 10.71  0.85   -85.74  11    N   2   3.97   3.57   4.37
AGAL327.166-00.356_S  327.166  -0.356   -60.68   -96.92  5.57  7.14  4.02  3.62  4.42 10.27  9.87 10.67  0.96   -89.86  11    N   5   4.02   3.62   4.42
AGAL327.216-00.494_S  327.216  -0.494   -49.85   -97.07  5.93  7.15  3.40  2.99  3.80 10.89 10.49 11.30  0.39   -37.92  21    N   6   3.40   2.99   3.80
AGAL327.226-00.516_S  327.226  -0.516   -49.89   -97.10  5.93  7.15  3.40  3.00  3.80 10.89 10.49 11.30  0.25   -96.46  23    F   8  10.89  10.49  11.30
AGAL327.231-00.504_S  327.231  -0.504   -48.73   -97.12  5.97  7.15  3.34  2.93  3.74 10.96 10.56 11.37  0.24  -100.58  23    F   9  10.96  10.56  11.37
AGAL327.238-00.517_S  327.238  -0.517   -48.77   -97.14  5.97  7.15  3.34  2.93  3.74 10.96 10.56 11.36  0.34   -98.11  23    F   9  10.96  10.56  11.36
AGAL327.259-00.604_S  327.259  -0.604   -46.25   -97.20  6.07  7.15  3.19  2.78  3.59 11.11 10.70 11.52  0.32   -51.94  21    N   9   3.19   2.78   3.59
AGAL327.266-00.541_S  327.266  -0.541   -48.53   -97.23  5.98  7.15  3.32  2.92  3.72 10.98 10.58 11.38  0.96   -56.88  21    N   8   3.32   2.92   3.72
AGAL327.273-00.574_S  327.273  -0.574   -45.58   -97.25  6.09  7.15  3.15  2.74  3.56 11.15 10.75 11.56  0.96   -54.41  21    N   9   3.15   2.74   3.56
AGAL327.293-00.579_S  327.293  -0.579   -44.46   -97.31  6.13  7.15  3.09  2.67  3.49 11.22 10.81 11.63  0.00   -54.41  21    N   9   3.09   2.67   3.49
AGAL327.293-00.196_S  327.293  -0.196   -62.40   -97.31  5.51  7.15  4.11  3.72  4.51 10.19  9.79 10.59  0.88   -45.34  11    N   3   4.11   3.72   4.51
AGAL327.301-00.552_S  327.301  -0.552   -46.92   -97.33  6.04  7.15  3.23  2.82  3.63 11.07 10.67 11.48  0.96   -56.88  21    N   9   3.23   2.82   3.63
